	SRR2921689	SRR2921690	SRR2921691	SRR2921692	SRR2921693	SRR2921694	SRR2921695	SRR2921696	SRR2921697	SRR2921698	SRR2921699	SRR2921700	SRR2921701	SRR2921702	SRR2921703	SRR2921704	SRR2921705	SRR2921706	SRR2921707	SRR2921708	SRR2921709	SRR2921710	SRR2921711	SRR2921712
PYDXPP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYDXtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYDXtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYK_pos	11.699567074305563	12.55026445094965	11.897527182498683	12.289156762015885	12.453237261910047	13.106091885762975	11.939157548249733	12.692207534443234	12.410773747307097	12.570420143812067	12.322716154149447	12.411657746377994	12.289114500557297	12.016082696015665	12.683726636199006	12.634068385969043	11.793829003775802	11.79474370721756	12.270095903746396	11.625916185464197	11.94064531256338	12.786769915193629	12.296104207936645	12.539982534574321
PYLALDOX_pos	6.762584026441305	6.146382168834645	4.830353146222189	6.592120771058347	4.149314291657767	5.593738115182421	5.139432039356705	6.230831703935275	4.754906662662198	5.528381009402122	5.8792762898594875	4.605610337689795	4.882312630135504	5.40377718435855	6.787921775952483	4.703120776299375	6.391015327769504	6.019868416333555	5.073222286365238	6.123743578570608	4.997071597739294	5.81931361080488	6.259410495242055	6.48563354731452
PYLALDOXm_pos	0.0	1.4776880685387204	4.463610132325229	6.665063710990872	2.7845542849589595	1.9154356426191559	0.0	2.4099288256104505	1.3170280463257427	3.101517614863771	0.3083872780740289	0.6465279705929132	6.030718547889676	2.2983168343497336	2.2484813823224425	0.0	2.3663523033701432	6.7723271700614225	1.1546961380521614	5.30543872701238	0.0	0.0	4.75428194960898	0.0
PYNP2r_pos	0.0	8.544592652019823	6.595999176404878	0.0	0.0	0.0	0.0	8.151878192740028	0.0	0.0	9.467695449200068	0.0	0.0	8.013050236309306	0.0	0.0	0.0	6.635635742538565	0.0	0.0	9.232980600374622	3.8547790901928227	0.0	0.0
PYNP2r_neg	0.0	8.544592652019823	6.595999176404878	0.0	0.0	0.0	0.0	8.151878192740028	0.0	0.0	9.467695449200068	0.0	0.0	8.013050236309306	0.0	0.0	0.0	6.635635742538565	0.0	0.0	9.232980600374622	3.8547790901928227	0.0	0.0
PYRt2m_pos	4.702653312805509	0.2769913515115822	3.540387949165408	1.8343757919232733	0.4382214670075479	2.8015664908650906	3.8567465820190434	2.2892800633153145	1.716315123848468	6.085190469396452	1.1279982470855743	5.155448880069641	5.4526715868569005	4.011790227337595	5.6533571307961	2.19406396403484	4.695692603623362	0.0	2.3395302745893343	5.414040371414696	6.084486984866012	0.9423701619501307	4.730647980958206	3.183092509326305
PYRt2m_neg	4.702653312805509	0.2769913515115822	3.540387949165408	1.8343757919232733	0.4382214670075479	2.8015664908650906	3.8567465820190434	2.2892800633153145	1.716315123848468	6.085190469396452	1.1279982470855743	5.155448880069641	5.4526715868569005	4.011790227337595	5.6533571307961	2.19406396403484	4.695692603623362	0.0	2.3395302745893343	5.414040371414696	6.084486984866012	0.9423701619501307	4.730647980958206	3.183092509326305
PYRt2p_pos	4.702653312805509	0.2769913515115822	3.540387949165408	1.8343757919232733	0.4382214670075479	2.8015664908650906	3.8567465820190434	2.2892800633153145	1.716315123848468	6.085190469396452	1.1279982470855743	5.155448880069641	5.4526715868569005	4.011790227337595	5.6533571307961	2.19406396403484	4.695692603623362	0.0	2.3395302745893343	5.414040371414696	6.084486984866012	0.9423701619501307	4.730647980958206	3.183092509326305
PYRt2p_neg	4.702653312805509	0.2769913515115822	3.540387949165408	1.8343757919232733	0.4382214670075479	2.8015664908650906	3.8567465820190434	2.2892800633153145	1.716315123848468	6.085190469396452	1.1279982470855743	5.155448880069641	5.4526715868569005	4.011790227337595	5.6533571307961	2.19406396403484	4.695692603623362	0.0	2.3395302745893343	5.414040371414696	6.084486984866012	0.9423701619501307	4.730647980958206	3.183092509326305
PYRt2r_pos	4.702653312805509	0.2769913515115822	3.566187623432642	1.8343757919232733	1.2942463776029078	2.964751853042434	3.8567465820190434	3.5457463335474464	2.3832781380627526	6.085190469396452	1.9732505008252215	5.259579494267898	5.51343804742026	4.011790227337595	5.931235282990532	2.312537236040014	4.695692603623362	0.812397973479934	3.8762440684884982	5.414040371414696	6.084486984866012	1.9002206111523554	4.828668160664831	3.724655355852902
PYRt2r_neg	4.702653312805509	0.2769913515115822	3.566187623432642	1.8343757919232733	1.2942463776029078	2.964751853042434	3.8567465820190434	3.5457463335474464	2.3832781380627526	6.085190469396452	1.9732505008252215	5.259579494267898	5.51343804742026	4.011790227337595	5.931235282990532	2.312537236040014	4.695692603623362	0.812397973479934	3.8762440684884982	5.414040371414696	6.084486984866012	1.9002206111523554	4.828668160664831	3.724655355852902
QUILSYN_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RADH_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RADH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RADH3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RADH4_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAHY_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI2_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI3_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI4_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI4_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAtn3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAtn3_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBFK_pos	0.5385149265304606	3.93327718243121	0.6386624917968425	0.0	0.922021173583393	1.8614625772980105	3.1381424514680334	0.0	4.741273235359004	0.0	0.8729224804662061	0.0	0.8891608673729549	3.511780151828298	0.3036790805780274	3.641570469862856	0.0	2.8237608986347045	1.3638298026040543	4.114892336261514	2.4481328415891945	3.8458742464419804	1.3010026890846342	3.825827404670267
RBK_pos	0.0	0.0	0.0	0.0	0.0	0.0	4.169696415320108	4.2702635689015676	5.352228109335536	0.0	6.6824026692711715	0.0	0.0	0.0	3.573260313581761	0.0	0.0	1.2813178286757159	0.0	0.0	0.0	0.0	0.0	0.0
RBK_D_pos	0.0	0.0	0.0	0.0	0.0	0.0	4.169696415320108	4.2702635689015676	5.352228109335536	0.0	6.6824026692711715	0.0	0.0	0.0	3.573260313581761	0.0	0.0	1.2813178286757159	0.0	0.0	0.0	0.0	0.0	0.0
RBTt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH1a_pos	4.024561808557331	1.4852288809744638	5.720660593658747	4.1814871370132165	7.1486271862258866	7.117644181464928	6.696131919154389	6.400403911176822	0.0	5.995788861176463	6.518505414113085	6.249309538706802	6.560850204206398	4.8014615124878075	5.15660436474341	5.090601506608624	5.174621375851746	4.552940081489324	3.797840739787918	6.628815602994067	5.658009865515408	8.114733498716246	7.318374817315235	5.689382201596505
RDH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH2_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH2a_pos	4.024561808557331	1.4852288809744638	5.720660593658747	4.1814871370132165	7.1486271862258866	7.117644181464928	6.696131919154389	6.400403911176822	0.0	5.995788861176463	6.518505414113085	6.249309538706802	6.560850204206398	4.8014615124878075	5.15660436474341	5.090601506608624	5.174621375851746	4.552940081489324	3.797840739787918	6.569503980559735	5.658009865515408	7.573929386143792	7.318374817315235	5.689382201596505
RDH3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH3_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH3a_pos	4.024561808557331	1.4852288809744638	5.720660593658747	4.1814871370132165	7.1486271862258866	7.117644181464928	6.696131919154389	6.400403911176822	0.0	5.995788861176463	6.518505414113085	6.249309538706802	6.560850204206398	4.8014615124878075	5.15660436474341	5.090601506608624	5.174621375851746	4.552940081489324	3.797840739787918	6.569503980559735	5.658009865515408	7.573929386143792	7.318374817315235	5.689382201596505
RDH4_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RDH4_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETFA_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETFAt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETFAt1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETFAt2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETH_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETH1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETH1e_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETH2e_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETHe_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI1_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI2_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETI3_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNCOA_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNGLCt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNGLCt2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNGLCt2r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNGLCtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETNtr2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RETt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBFLVt3_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBt2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNDR1_pos	8.559259994131697	8.05447591801269	8.102640925316113	8.549112879666664	8.561223005947296	7.802413156714632	7.114281924653415	7.977555736484998	8.01821570915395	7.993856603210773	8.754033420814466	8.645369229598042	7.528255827555687	7.947121786563663	8.073751178285638	8.385936289309422	9.443251074599866	8.37438919566564	8.177934485921767	9.075596796813464	8.013413308439278	8.296820336262252	8.598383916622408	7.231639190682692
RNDR2_pos	8.559259994131697	8.05447591801269	8.102640925316113	8.549112879666664	8.561223005947296	7.802413156714632	7.114281924653415	7.977555736484998	8.01821570915395	7.993856603210773	8.754033420814466	8.645369229598042	7.528255827555687	7.947121786563663	8.073751178285638	8.385936289309422	9.443251074599866	8.37438919566564	8.177934485921767	9.075596796813464	8.013413308439278	8.296820336262252	8.598383916622408	7.231639190682692
RNDR3_pos	8.559259994131697	8.05447591801269	8.102640925316113	8.549112879666664	8.561223005947296	7.802413156714632	7.114281924653415	7.977555736484998	8.01821570915395	7.993856603210773	8.754033420814466	8.645369229598042	7.528255827555687	7.947121786563663	8.073751178285638	8.385936289309422	9.443251074599866	8.37438919566564	8.177934485921767	9.075596796813464	8.013413308439278	8.296820336262252	8.598383916622408	7.231639190682692
RNDR4_pos	8.559259994131697	8.05447591801269	8.102640925316113	8.549112879666664	8.561223005947296	7.802413156714632	7.114281924653415	7.977555736484998	8.01821570915395	7.993856603210773	8.754033420814466	8.645369229598042	7.528255827555687	7.947121786563663	8.073751178285638	8.385936289309422	9.443251074599866	8.37438919566564	8.177934485921767	9.075596796813464	8.013413308439278	8.296820336262252	8.598383916622408	7.231639190682692
RNMK_pos	5.85738884722445	5.934262794094945	7.235332130648542	7.021408528589541	7.65523426694704	6.740246207840076	6.292816144961579	6.157853599524322	7.071966180453286	7.49917890919768	6.917144931155638	8.190965020152015	8.284531516969501	7.737151508425841	6.7147577414366735	6.847316141468059	7.707507591631096	7.162015903857327	9.052286483453871	6.5097745904303626	7.506791987798737	6.438027442016206	9.119801549037057	7.070814377782279
RPE_pos	4.4434864584167	4.350068079956452	7.068555913246654	6.34734899082388	7.044967030232409	7.700067919152278	7.319141484792176	1.3542837770338998	7.2759838675127595	3.035980977747688	3.379683363255543	5.782562814756762	7.508696608980495	3.900799938242744	5.4437583755204715	5.179217205729364	7.696290839940847	6.688844969463249	7.619442120937654	0.0	5.806878186126715	3.049653417287993	6.409317703035364	5.878683889743861
RPE_neg	4.4434864584167	4.350068079956452	7.068555913246654	6.34734899082388	7.044967030232409	7.700067919152278	7.319141484792176	1.3542837770338998	7.2759838675127595	3.035980977747688	3.379683363255543	5.782562814756762	7.508696608980495	3.900799938242744	5.4437583755204715	5.179217205729364	7.696290839940847	6.688844969463249	7.619442120937654	0.0	5.806878186126715	3.049653417287993	6.409317703035364	5.878683889743861
RPI_pos	0.0	0.0	0.0	0.0	0.3509987067401381	0.0	0.0	0.0	0.0	1.2601056288802428	0.0	3.8906414937465175	2.5139220397609323	0.7021550782108739	2.261359397990272	2.562992108049148	0.8118621913466195	0.0	5.279984100597318	5.704023778987421	2.855131204677251	0.0	0.0	0.0
RPI_neg	0.0	0.0	0.0	0.0	0.3509987067401381	0.0	0.0	0.0	0.0	1.2601056288802428	0.0	3.8906414937465175	2.5139220397609323	0.7021550782108739	2.261359397990272	2.562992108049148	0.8118621913466195	0.0	5.279984100597318	5.704023778987421	2.855131204677251	0.0	0.0	0.0
RTOTAL2CRNCPT1_pos	0.0	0.4198071497726523	2.9907493964586216	0.45447865993957903	4.465679477460698	0.0	0.0	2.6252219519527116	2.5014194565690953	0.0	0.3735436813232977	4.3541121748886	3.6332005076257836	0.2167146879149717	4.293832643765398	0.0	0.0	0.4889990599556899	4.9556727496667055	1.4021317173720513	0.0	0.2502538792294311	0.0	0.0
RTOTAL2CRNCPT2_pos	4.441520377629656	7.117771042646671	6.176648478022218	4.325843556914844	6.043633636839146	0.0	7.049815069038663	0.0	0.0	0.773680378708902	0.0	0.0	6.008593838340265	1.3814489476296585	7.464972689171218	0.9774899479981405	0.0	0.23635794571487956	0.0	7.270713336282671	0.0	0.0	0.0	5.048456380208843
RTOTAL2CRNt_pos	3.462826875885863	0.0	0.0	2.3136294629399745	0.0	0.7144714279925368	0.0	4.92057834793864	0.0	2.6880207150846864	0.0	0.0	0.0	0.0	0.0	0.0	5.204757042316554	0.0	2.759471793589756	2.6548704115415425	0.0	0.0	0.0	4.37642467699516
RTOTAL2t_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTOTAL2t_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTOTAL3CRNCPT1_pos	0.0	0.4198071497726523	2.9907493964586216	0.45447865993957903	4.465679477460698	0.0	0.0	2.6252219519527116	2.5014194565690953	0.0	0.3735436813232977	4.3541121748886	3.6332005076257836	0.2167146879149717	4.293832643765398	0.0	0.0	0.4889990599556899	4.9556727496667055	1.4021317173720513	0.0	0.2502538792294311	0.0	0.0
RTOTAL3CRNCPT2_pos	4.441520377629656	7.117771042646671	6.176648478022218	4.325843556914844	6.043633636839146	0.0	7.049815069038663	0.0	0.0	0.773680378708902	0.0	0.0	6.008593838340265	1.3814489476296585	7.464972689171218	0.9774899479981405	0.0	0.23635794571487956	0.0	7.270713336282671	0.0	0.0	0.0	5.048456380208843
RTOTAL3CRNt_pos	3.462826875885863	0.0	0.0	2.3136294629399745	0.0	0.7144714279925368	0.0	4.92057834793864	0.0	2.6880207150846864	0.0	0.0	0.0	0.0	0.0	0.0	5.204757042316554	0.0	2.759471793589756	2.6548704115415425	0.0	0.0	0.0	4.37642467699516
RTOTAL3t_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTOTAL3t_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTOTALCRNCPT1_pos	0.0	0.4198071497726523	2.9907493964586216	0.45447865993957903	4.465679477460698	0.0	0.0	2.6252219519527116	2.5014194565690953	0.0	0.3735436813232977	4.3541121748886	3.6332005076257836	0.2167146879149717	4.293832643765398	0.0	0.0	0.4889990599556899	4.9556727496667055	1.4021317173720513	0.0	0.2502538792294311	0.0	0.0
RTOTALCRNCPT2_pos	4.441520377629656	7.117771042646671	6.176648478022218	4.325843556914844	6.043633636839146	0.0	7.049815069038663	0.0	0.0	0.773680378708902	0.0	0.0	6.008593838340265	1.3814489476296585	7.464972689171218	0.9774899479981405	0.0	0.23635794571487956	0.0	7.270713336282671	0.0	0.0	0.0	5.048456380208843
RTOTALCRNt_pos	3.462826875885863	0.0	0.0	2.3136294629399745	0.0	0.7144714279925368	0.0	4.92057834793864	0.0	2.6880207150846864	0.0	0.0	0.0	0.0	0.0	0.0	5.204757042316554	0.0	2.759471793589756	2.6548704115415425	0.0	0.0	0.0	4.37642467699516
RTOTALt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RTOTALt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtotaltl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtotaltl_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtotaltp_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rtotaltp_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
